time,TP9,AF7,AF8,TP10,AUX
1587325490719.75,26.85546875,-50.78125,70.3125,24.90234375,NaN
1587325490723.6562,33.69140625,-109.86328125,24.4140625,22.94921875,NaN
1587325490727.5625,36.1328125,-91.30859375,53.22265625,27.83203125,NaN
1587325490731.4688,29.78515625,-60.546875,71.2890625,21.484375,NaN
1587325490735.375,28.3203125,-83.984375,41.015625,15.625,NaN
1587325490739.2812,36.1328125,-82.03125,56.15234375,24.90234375,NaN
1587325490743.1875,38.57421875,-325.1953125,-132.8125,19.53125,NaN
1587325490747.0938,36.1328125,-352.5390625,-175.78125,11.71875,NaN
1587325490751,38.57421875,-90.33203125,33.203125,20.99609375,NaN
1587325490754.9062,38.0859375,-73.2421875,56.640625,22.4609375,NaN
1587325490758.8125,33.69140625,-36.1328125,80.56640625,22.4609375,NaN
1587325490762.7188,32.2265625,-178.7109375,-41.015625,18.06640625,NaN
1587325490766.625,31.25,-191.89453125,-63.96484375,10.25390625,NaN
1587325490770.5312,36.1328125,-104.00390625,3.41796875,14.16015625,NaN
1587325490774.4375,33.69140625,-95.21484375,11.23046875,14.16015625,NaN
1587325490778.3438,25.390625,-85.44921875,27.34375,11.23046875,NaN
1587325490782.25,27.83203125,-152.34375,-20.01953125,12.6953125,NaN
1587325490786.1562,32.71484375,-204.1015625,-63.4765625,12.20703125,NaN
1587325490790.0625,33.69140625,-164.55078125,-31.25,12.20703125,NaN
1587325490793.9688,28.80859375,-39.0625,71.77734375,15.13671875,NaN
1587325490797.875,22.4609375,-150.390625,-11.23046875,11.71875,NaN
1587325490801.7812,23.92578125,-341.796875,-165.52734375,4.39453125,NaN
1587325490805.6875,25.87890625,-151.85546875,-18.5546875,5.37109375,NaN
1587325490809.5938,21.97265625,-101.5625,25.87890625,9.27734375,NaN
1587325490813.5,20.01953125,-59.5703125,65.4296875,17.578125,NaN
1587325490817.4062,22.94921875,-113.76953125,36.62109375,25.390625,NaN
1587325490821.3125,29.296875,-215.8203125,-46.38671875,21.484375,NaN
1587325490825.2188,39.0625,17.08984375,146.484375,20.99609375,NaN
1587325490829.125,37.59765625,56.15234375,186.03515625,24.90234375,NaN
1587325490833.0312,32.71484375,-104.4921875,49.31640625,24.4140625,NaN
1587325490836.9375,34.1796875,-356.4453125,-156.73828125,10.25390625,NaN
1587325490840.8438,36.1328125,-336.9140625,-152.83203125,5.859375,NaN
1587325490844.75,32.2265625,-72.265625,56.640625,16.11328125,NaN
1587325490848.6562,26.85546875,-25.390625,99.609375,16.11328125,NaN
1587325490852.5625,34.1796875,-13.18359375,118.1640625,20.99609375,NaN
1587325490856.4688,39.55078125,-89.84375,59.5703125,17.578125,NaN
1587325490860.375,33.203125,-43.9453125,93.75,13.671875,NaN
1587325490864.2812,31.73828125,-47.8515625,100.5859375,14.16015625,NaN
1587325490868.1875,34.66796875,-93.75,59.08203125,12.20703125,NaN
1587325490872.0938,36.1328125,-54.6875,87.890625,13.18359375,NaN
1587325490876,30.76171875,-175.29296875,-6.34765625,11.23046875,NaN
1587325490879.9062,29.296875,-249.0234375,-74.70703125,3.41796875,NaN
