time,TP9,AF7,AF8,TP10,AUX
1587325349204.125,-14.16015625,-92.7734375,-261.71875,44.921875,NaN
1587325349208.0312,-19.04296875,12.20703125,-158.69140625,51.26953125,NaN
1587325349211.9375,-45.41015625,2.44140625,-119.140625,86.42578125,NaN
1587325349215.8438,-43.9453125,-45.41015625,-136.71875,92.28515625,NaN
1587325349219.75,-47.36328125,-83.49609375,-163.0859375,88.8671875,NaN
1587325349223.6562,-47.8515625,-98.6328125,-165.52734375,82.03125,NaN
1587325349227.5625,-63.96484375,-167.48046875,-255.859375,59.08203125,NaN
1587325349231.4688,-94.7265625,-72.265625,-176.26953125,52.24609375,NaN
1587325349235.375,-89.35546875,-68.359375,-127.9296875,61.03515625,NaN
1587325349239.2812,-67.3828125,-211.42578125,-278.3203125,59.08203125,NaN
1587325349243.1875,-79.1015625,-134.27734375,-247.0703125,48.33984375,NaN
1587325349247.0938,-104.4921875,-34.1796875,-129.8828125,55.6640625,NaN
1587325349251,-83.49609375,50.29296875,-14.16015625,79.58984375,NaN
1587325349254.9062,-52.734375,-92.28515625,-109.86328125,89.35546875,NaN
1587325349258.8125,-62.98828125,-173.33984375,-219.23828125,62.98828125,NaN
1587325349262.7188,-79.1015625,8.30078125,-80.56640625,62.5,NaN
1587325349266.625,-73.2421875,29.78515625,-20.99609375,83.984375,NaN
1587325349270.5312,-82.03125,6.34765625,-20.5078125,80.56640625,NaN
1587325349274.4375,-83.0078125,-152.34375,-185.05859375,66.89453125,NaN
1587325349278.3438,-88.37890625,-143.06640625,-242.1875,50.29296875,NaN
1587325349282.25,-100.09765625,84.47265625,-35.64453125,70.80078125,NaN
1587325349286.1562,-99.609375,61.5234375,8.7890625,78.61328125,NaN
1587325349290.0625,-91.30859375,11.71875,2.44140625,59.5703125,NaN
1587325349293.9688,-96.19140625,-65.91796875,-60.05859375,78.61328125,NaN
1587325349297.875,-99.609375,-67.87109375,-68.84765625,93.75,NaN
1587325349301.7812,-100.5859375,-30.2734375,-28.3203125,93.75,NaN
1587325349305.6875,-95.703125,28.80859375,35.64453125,88.8671875,NaN
1587325349309.5938,-69.3359375,41.50390625,95.703125,102.05078125,NaN
1587325349313.5,-71.77734375,-106.93359375,-37.109375,95.21484375,NaN
1587325349317.4062,-70.3125,-176.7578125,-173.828125,64.94140625,NaN
1587325349321.3125,-53.7109375,-51.7578125,-110.83984375,60.546875,NaN
1587325349325.2188,-45.8984375,136.23046875,86.9140625,72.265625,NaN
1587325349329.125,-49.8046875,45.8984375,40.52734375,67.3828125,NaN
1587325349333.0312,-57.12890625,-150.87890625,-207.03125,38.57421875,NaN
1587325349336.9375,-42.96875,6.8359375,-131.8359375,35.64453125,NaN
1587325349340.8438,-29.78515625,127.44140625,-3.41796875,48.828125,NaN
1587325349344.75,-47.8515625,120.1171875,10.25390625,42.96875,NaN
1587325349348.6562,-55.6640625,52.734375,-42.96875,47.36328125,NaN
1587325349352.5625,-19.53125,38.57421875,-62.98828125,44.43359375,NaN
1587325349356.4688,0.9765625,47.36328125,-60.05859375,40.52734375,NaN
1587325349360.375,-13.18359375,-15.13671875,-136.23046875,40.52734375,NaN
1587325349364.2812,-24.90234375,4.39453125,-153.80859375,37.59765625,NaN
1587325349368.1875,-36.62109375,-129.8828125,-309.08203125,15.625,NaN
1587325349372.0938,-28.80859375,-187.5,-460.9375,-25.390625,NaN
1587325349376,-16.6015625,117.1875,-229.4921875,-0.48828125,NaN
1587325349379.9062,-14.6484375,264.6484375,-5.859375,61.03515625,NaN
1587325349383.8125,-35.64453125,186.03515625,-9.27734375,64.453125,NaN
1587325349387.7188,-37.59765625,98.14453125,-89.84375,36.62109375,NaN
1587325349391.625,0,138.671875,-50.29296875,28.3203125,NaN
1587325349395.5312,-3.41796875,144.53125,-15.625,35.64453125,NaN
1587325349399.4375,-16.11328125,45.8984375,-117.67578125,27.83203125,NaN
1587325349403.3438,-8.30078125,36.1328125,-129.39453125,22.94921875,NaN
1587325349407.25,2.44140625,45.8984375,-112.79296875,18.5546875,NaN
1587325349411.1562,-3.41796875,-47.8515625,-235.83984375,11.71875,NaN
1587325349415.0625,-7.8125,-64.453125,-322.265625,-5.859375,NaN
1587325349418.9688,-13.18359375,102.05078125,-201.66015625,-26.85546875,NaN
1587325349422.875,1.46484375,149.90234375,-95.703125,6.8359375,NaN
1587325349426.7812,25.390625,-136.71875,-351.07421875,8.7890625,NaN
1587325349430.6875,10.25390625,-125,-425.29296875,-18.5546875,NaN
1587325349434.5938,28.80859375,110.83984375,-189.94140625,16.11328125,NaN
1587325349438.5,66.40625,132.8125,-111.81640625,12.6953125,NaN
1587325349442.4062,67.3828125,52.24609375,-149.4140625,7.32421875,NaN
1587325349446.3125,58.10546875,-11.23046875,-215.8203125,9.27734375,NaN
1587325349450.2188,66.40625,59.08203125,-173.33984375,2.9296875,NaN
1587325349454.125,74.21875,55.17578125,-156.25,-4.8828125,NaN
1587325349458.0312,74.21875,4.8828125,-211.9140625,-17.578125,NaN
1587325349461.9375,63.4765625,-135.7421875,-398.4375,-4.8828125,NaN
1587325349465.8438,58.59375,-100.5859375,-434.08203125,-11.71875,NaN
1587325349469.75,79.1015625,122.0703125,-239.2578125,3.90625,NaN
1587325349473.6562,100.09765625,172.8515625,-145.99609375,23.4375,NaN
1587325349477.5625,81.0546875,175.78125,-88.37890625,20.99609375,NaN
1587325349481.4688,62.01171875,33.203125,-188.4765625,19.53125,NaN
1587325349485.375,78.61328125,-7.32421875,-260.7421875,-7.32421875,NaN
1587325349489.2812,86.42578125,75.1953125,-191.89453125,-8.7890625,NaN
1587325349493.1875,81.0546875,69.82421875,-170.41015625,7.32421875,NaN
1587325349497.0938,69.3359375,62.01171875,-166.9921875,0.48828125,NaN
1587325349501,71.77734375,-35.64453125,-281.73828125,-14.16015625,NaN
1587325349504.9062,81.0546875,-104.00390625,-407.71484375,-16.11328125,NaN
1587325349508.8125,80.56640625,-1.46484375,-347.65625,-12.6953125,NaN
1587325349512.7188,63.96484375,134.27734375,-216.796875,-7.32421875,NaN
1587325349516.625,64.453125,153.80859375,-135.7421875,13.18359375,NaN
1587325349520.5312,89.35546875,-19.04296875,-290.0390625,-5.37109375,NaN
1587325349524.4375,94.7265625,-3.41796875,-360.3515625,-39.0625,NaN
1587325349528.3438,89.84375,174.31640625,-177.734375,-8.7890625,NaN
1587325349532.25,86.42578125,197.265625,-100.5859375,7.8125,NaN
1587325349536.1562,94.7265625,42.96875,-208.984375,-3.90625,NaN
1587325349540.0625,104.98046875,-29.296875,-297.36328125,-32.2265625,NaN
1587325349543.9688,104.00390625,84.9609375,-219.23828125,-19.53125,NaN
1587325349547.875,93.26171875,83.49609375,-185.546875,11.71875,NaN
1587325349551.7812,90.8203125,44.921875,-195.3125,2.44140625,NaN
1587325349555.6875,95.703125,-123.046875,-382.8125,-29.296875,NaN
1587325349559.5938,108.88671875,-113.28125,-450.1953125,-44.921875,NaN
1587325349563.5,101.5625,100.09765625,-264.6484375,-16.6015625,NaN
1587325349567.4062,99.12109375,111.328125,-201.66015625,3.41796875,NaN
1587325349571.3125,109.86328125,97.65625,-162.109375,6.8359375,NaN
1587325349575.2188,105.46875,25.87890625,-212.40234375,0,NaN
1587325349579.125,86.9140625,-12.6953125,-263.671875,-8.30078125,NaN
1587325349583.0312,72.75390625,30.2734375,-222.16796875,-2.44140625,NaN
1587325349586.9375,83.0078125,81.0546875,-172.8515625,-10.25390625,NaN
1587325349590.8438,93.26171875,69.3359375,-155.76171875,-5.37109375,NaN
1587325349594.75,75.1953125,-62.98828125,-286.1328125,-9.765625,NaN
1587325349598.6562,53.22265625,-96.19140625,-381.34765625,-29.296875,NaN
1587325349602.5625,63.4765625,11.23046875,-294.921875,-16.11328125,NaN
1587325349606.4688,83.984375,107.91015625,-166.9921875,4.39453125,NaN
1587325349610.375,77.63671875,62.01171875,-145.99609375,19.04296875,NaN
1587325349614.2812,64.94140625,-113.28125,-314.94140625,-5.859375,NaN
1587325349618.1875,75.68359375,-7.8125,-273.92578125,-3.90625,NaN
1587325349622.0938,96.6796875,122.0703125,-115.234375,39.55078125,NaN
1587325349626,91.30859375,125,-56.15234375,44.43359375,NaN
1587325349629.9062,71.2890625,29.78515625,-117.1875,36.1328125,NaN
1587325349633.8125,66.40625,-60.546875,-227.05078125,9.765625,NaN
1587325349637.7188,84.47265625,-12.20703125,-225.5859375,-2.44140625,NaN
1587325349641.625,83.0078125,-6.34765625,-236.328125,8.7890625,NaN
1587325349645.5312,69.82421875,0.48828125,-232.421875,17.578125,NaN
1587325349649.4375,76.171875,-119.62890625,-353.515625,20.01953125,NaN
1587325349653.3438,77.1484375,-194.82421875,-518.5546875,-20.01953125,NaN
1587325349657.25,91.796875,76.66015625,-321.77734375,-15.13671875,NaN
1587325349661.1562,88.8671875,184.08203125,-145.5078125,34.66796875,NaN
1587325349665.0625,72.265625,148.4375,-107.421875,40.52734375,NaN
1587325349668.9688,71.2890625,89.84375,-126.953125,30.76171875,NaN
1587325349672.875,72.75390625,60.05859375,-148.92578125,13.671875,NaN
1587325349676.7812,62.98828125,42.48046875,-159.66796875,10.7421875,NaN
1587325349680.6875,49.31640625,37.59765625,-156.73828125,20.01953125,NaN
1587325349684.5938,46.875,106.4453125,-66.40625,27.83203125,NaN
1587325349688.5,50.78125,74.21875,-86.9140625,23.4375,NaN
1587325349692.4062,43.45703125,-84.47265625,-296.38671875,4.8828125,NaN
1587325349696.3125,28.80859375,-101.07421875,-409.1796875,-20.5078125,NaN
1587325349700.2188,38.0859375,95.703125,-271.97265625,-17.578125,NaN
1587325349704.125,56.640625,165.52734375,-143.5546875,27.83203125,NaN
1587325349708.0312,54.6875,-106.4453125,-388.671875,6.8359375,NaN
1587325349711.9375,53.22265625,-45.8984375,-433.10546875,-16.11328125,NaN
1587325349715.8438,58.10546875,236.328125,-159.66796875,25.390625,NaN
1587325349719.75,56.15234375,230.46875,-90.33203125,34.1796875,NaN
1587325349723.6562,49.8046875,99.609375,-183.10546875,28.3203125,NaN
1587325349727.5625,35.15625,97.65625,-192.87109375,22.4609375,NaN
1587325349731.4688,41.50390625,188.96484375,-94.23828125,39.55078125,NaN
1587325349735.375,65.4296875,154.78515625,-90.33203125,62.98828125,NaN
1587325349739.2812,68.359375,126.46484375,-101.5625,48.33984375,NaN
1587325349743.1875,53.22265625,-33.203125,-277.34375,26.85546875,NaN
1587325349747.0938,50.29296875,-71.2890625,-373.53515625,12.6953125,NaN
1587325349751,60.546875,110.3515625,-234.375,16.6015625,NaN
1587325349754.9062,78.61328125,221.19140625,-104.98046875,32.2265625,NaN
1587325349758.8125,80.56640625,246.58203125,-34.66796875,36.62109375,NaN
1587325349762.7188,64.94140625,165.52734375,-98.14453125,24.4140625,NaN
1587325349766.625,60.546875,180.17578125,-122.0703125,5.37109375,NaN
1587325349770.5312,70.3125,272.4609375,-55.17578125,8.30078125,NaN
1587325349774.4375,71.2890625,312.98828125,-1.46484375,9.765625,NaN
1587325349778.3438,58.59375,285.15625,-17.08984375,3.90625,NaN
1587325349782.25,45.8984375,228.02734375,-83.0078125,-6.8359375,NaN
1587325349786.1562,45.41015625,161.1328125,-198.73046875,-20.99609375,NaN
1587325349790.0625,52.734375,150.390625,-287.59765625,-18.06640625,NaN
1587325349793.9688,46.38671875,270.99609375,-240.234375,-13.18359375,NaN
1587325349797.875,30.2734375,375.48828125,-131.34765625,3.41796875,NaN
1587325349801.7812,21.97265625,242.67578125,-267.08984375,-12.6953125,NaN
1587325349805.6875,32.71484375,284.66796875,-323.73046875,-45.8984375,NaN
1587325349809.5938,29.296875,454.58984375,-187.01171875,-19.04296875,NaN
1587325349813.5,15.13671875,547.36328125,-37.109375,20.01953125,NaN
1587325349817.4062,20.5078125,430.17578125,-73.73046875,19.53125,NaN
1587325349821.3125,32.2265625,294.43359375,-215.8203125,-19.53125,NaN
1587325349825.2188,41.50390625,423.828125,-110.3515625,-20.01953125,NaN
1587325349829.125,37.109375,391.11328125,-90.8203125,2.44140625,NaN
1587325349833.0312,33.69140625,268.5546875,-208.984375,-8.30078125,NaN
1587325349836.9375,52.734375,147.4609375,-354.4921875,-15.625,NaN
1587325349840.8438,74.21875,168.9453125,-376.46484375,-16.11328125,NaN
1587325349844.75,77.63671875,357.421875,-183.59375,12.6953125,NaN
1587325349848.6562,75.68359375,355.95703125,-83.0078125,37.109375,NaN
1587325349852.5625,76.66015625,279.296875,-61.5234375,31.25,NaN
1587325349856.4688,81.0546875,157.2265625,-142.08984375,13.671875,NaN
1587325349860.375,73.2421875,89.84375,-219.7265625,3.90625,NaN
1587325349864.2812,65.91796875,146.484375,-144.04296875,24.90234375,NaN
1587325349868.1875,75.1953125,238.28125,-12.6953125,33.69140625,NaN
1587325349872.0938,86.42578125,218.26171875,31.73828125,34.1796875,NaN
1587325349876,80.078125,81.0546875,-90.8203125,16.6015625,NaN
1587325349879.9062,70.3125,0,-223.6328125,6.8359375,NaN
1587325349883.8125,77.63671875,81.54296875,-190.4296875,23.4375,NaN
1587325349887.7188,90.8203125,228.515625,-59.5703125,33.69140625,NaN
1587325349891.625,95.21484375,163.57421875,-95.21484375,51.26953125,NaN
1587325349895.5312,70.80078125,11.23046875,-270.99609375,34.1796875,NaN
1587325349899.4375,62.5,165.52734375,-176.26953125,30.76171875,NaN
1587325349903.3438,73.2421875,244.140625,-80.56640625,55.6640625,NaN
1587325349907.25,68.359375,224.12109375,-74.21875,48.33984375,NaN
1587325349911.1562,47.8515625,175.78125,-101.07421875,44.43359375,NaN
1587325349915.0625,25.87890625,116.69921875,-162.59765625,32.71484375,NaN
1587325349918.9688,16.6015625,121.09375,-204.1015625,4.39453125,NaN
1587325349922.875,19.04296875,190.4296875,-158.203125,8.7890625,NaN
1587325349926.7812,7.32421875,157.2265625,-196.77734375,32.2265625,NaN
1587325349930.6875,-18.5546875,42.48046875,-351.5625,20.01953125,NaN
1587325349934.5938,-25.87890625,65.91796875,-417.48046875,-12.20703125,NaN
1587325349938.5,-6.34765625,319.82421875,-233.3984375,0,NaN
