time,TP9,AF7,AF8,TP10,AUX
1587325088063.5,36.62109375,167.48046875,71.2890625,27.34375,NaN
1587325088067.4062,38.57421875,236.81640625,159.66796875,31.25,NaN
1587325088071.3125,35.15625,126.953125,88.8671875,25.390625,NaN
1587325088075.2188,36.62109375,39.55078125,19.04296875,20.99609375,NaN
1587325088079.125,36.1328125,163.57421875,120.1171875,18.5546875,NaN
1587325088083.0312,30.2734375,43.45703125,19.04296875,16.6015625,NaN
1587325088086.9375,25.87890625,57.6171875,22.4609375,14.16015625,NaN
1587325088090.8438,23.92578125,60.05859375,32.2265625,10.7421875,NaN
1587325088094.75,24.90234375,-87.890625,-123.046875,8.30078125,NaN
1587325088098.6562,32.2265625,128.41796875,46.38671875,10.25390625,NaN
1587325088102.5625,37.109375,284.1796875,227.5390625,15.13671875,NaN
1587325088106.4688,35.15625,301.26953125,281.25,22.4609375,NaN
1587325088110.375,36.62109375,203.125,213.37890625,20.01953125,NaN
1587325088114.2812,38.57421875,73.73046875,76.171875,19.53125,NaN
1587325088118.1875,42.48046875,109.375,81.54296875,24.90234375,NaN
1587325088122.0938,36.1328125,177.24609375,144.04296875,21.484375,NaN
1587325088126,30.76171875,174.31640625,151.3671875,15.625,NaN
1587325088129.9062,26.85546875,-62.5,-72.265625,0,NaN
1587325088133.8125,19.04296875,-7.32421875,-53.7109375,-6.34765625,NaN
1587325088137.7188,19.04296875,179.6875,124.51171875,8.30078125,NaN
1587325088141.625,14.6484375,169.43359375,127.9296875,8.30078125,NaN
1587325088145.5312,12.6953125,196.77734375,170.8984375,9.765625,NaN
1587325088149.4375,17.578125,-46.38671875,-50.29296875,9.27734375,NaN
1587325088153.3438,19.53125,-24.90234375,-74.70703125,4.8828125,NaN
1587325088157.25,14.16015625,193.359375,127.44140625,9.27734375,NaN
1587325088161.1562,17.578125,171.38671875,125.48828125,10.7421875,NaN
1587325088165.0625,23.4375,55.17578125,15.13671875,8.7890625,NaN
1587325088168.9688,20.99609375,-28.80859375,-71.77734375,9.765625,NaN
1587325088172.875,13.18359375,-17.578125,-85.9375,13.18359375,NaN
1587325088176.7812,9.27734375,-34.1796875,-115.72265625,13.18359375,NaN
1587325088180.6875,15.13671875,48.828125,-51.7578125,11.23046875,NaN
1587325088184.5938,20.01953125,41.50390625,-45.8984375,12.20703125,NaN
1587325088188.5,15.625,-172.36328125,-247.0703125,9.27734375,NaN
1587325088192.4062,13.671875,18.06640625,-106.93359375,13.18359375,NaN
1587325088196.3125,21.484375,220.703125,101.07421875,22.94921875,NaN
1587325088200.2188,27.83203125,190.4296875,103.02734375,27.83203125,NaN
1587325088204.125,24.90234375,136.23046875,69.3359375,26.85546875,NaN
1587325088208.0312,19.04296875,113.28125,44.921875,23.4375,NaN
1587325088211.9375,15.625,144.04296875,69.82421875,18.06640625,NaN
1587325088215.8438,12.6953125,142.578125,66.89453125,11.23046875,NaN
1587325088219.75,12.20703125,139.16015625,73.2421875,16.11328125,NaN
1587325088223.6562,13.18359375,-0.9765625,-43.45703125,17.578125,NaN
1587325088227.5625,15.625,-0.48828125,-62.98828125,15.625,NaN
1587325088231.4688,20.01953125,148.4375,63.96484375,16.6015625,NaN
1587325088235.375,26.3671875,159.66796875,78.61328125,20.99609375,NaN
1587325088239.2812,26.85546875,175.78125,116.69921875,20.99609375,NaN
1587325088243.1875,17.578125,-117.1875,-147.94921875,12.6953125,NaN
1587325088247.0938,13.671875,-113.76953125,-198.2421875,9.27734375,NaN
1587325088251,10.25390625,166.9921875,46.875,10.25390625,NaN
1587325088254.9062,8.7890625,198.2421875,97.65625,10.25390625,NaN
1587325088258.8125,10.25390625,97.16796875,19.53125,8.7890625,NaN
1587325088262.7188,6.34765625,21.484375,-56.15234375,0.48828125,NaN
1587325088266.625,5.37109375,105.95703125,12.20703125,-4.8828125,NaN
1587325088270.5312,3.41796875,-4.8828125,-84.9609375,-3.90625,NaN
1587325088274.4375,2.9296875,23.4375,-77.1484375,-3.90625,NaN
1587325088278.3438,3.90625,-9.27734375,-92.28515625,-2.44140625,NaN
1587325088282.25,3.41796875,-238.28125,-305.6640625,-7.8125,NaN
1587325088286.1562,7.32421875,35.15625,-92.7734375,-7.32421875,NaN
1587325088290.0625,13.18359375,164.55078125,44.43359375,9.765625,NaN
1587325088293.9688,13.18359375,35.64453125,-66.89453125,14.16015625,NaN
1587325088297.875,12.6953125,89.35546875,-19.04296875,9.765625,NaN
1587325088301.7812,20.5078125,99.609375,-13.671875,9.27734375,NaN
1587325088305.6875,23.92578125,119.62890625,-8.30078125,7.8125,NaN
1587325088309.5938,17.08984375,173.33984375,49.31640625,9.27734375,NaN
1587325088313.5,14.6484375,167.48046875,65.4296875,12.6953125,NaN
1587325088317.4062,15.13671875,-27.34375,-119.140625,8.7890625,NaN
1587325088321.3125,14.6484375,-21.484375,-140.625,6.34765625,NaN
1587325088325.2188,15.625,136.71875,9.765625,14.6484375,NaN
1587325088329.125,16.11328125,156.25,50.78125,17.08984375,NaN
1587325088333.0312,16.6015625,145.99609375,62.5,10.25390625,NaN
1587325088336.9375,17.578125,-139.6484375,-193.359375,4.8828125,NaN
1587325088340.8438,18.5546875,-138.18359375,-239.2578125,2.9296875,NaN
1587325088344.75,19.04296875,150.390625,18.5546875,3.90625,NaN
1587325088348.6562,13.671875,195.3125,87.890625,0.9765625,NaN
1587325088352.5625,15.625,108.3984375,23.92578125,1.953125,NaN
1587325088356.4688,19.53125,89.84375,13.671875,4.8828125,NaN
1587325088360.375,15.625,170.41015625,92.28515625,11.23046875,NaN
1587325088364.2812,18.5546875,20.01953125,-39.0625,10.7421875,NaN
1587325088368.1875,20.5078125,64.94140625,-9.765625,5.37109375,NaN
1587325088372.0938,21.97265625,33.69140625,-29.78515625,7.8125,NaN
1587325088376,26.85546875,-115.234375,-176.26953125,14.16015625,NaN
1587325088379.9062,21.97265625,21.484375,-96.19140625,12.6953125,NaN
1587325088383.8125,20.5078125,116.69921875,-11.71875,8.30078125,NaN
1587325088387.7188,18.06640625,219.23828125,105.95703125,12.20703125,NaN
1587325088391.625,9.27734375,117.67578125,39.55078125,11.23046875,NaN
1587325088395.5312,10.7421875,-1.953125,-83.49609375,6.8359375,NaN
1587325088399.4375,13.671875,95.21484375,-8.7890625,7.32421875,NaN
1587325088403.3438,11.23046875,127.44140625,34.66796875,2.9296875,NaN
1587325088407.25,13.671875,178.22265625,101.5625,12.6953125,NaN
1587325088411.1562,15.625,-55.6640625,-92.28515625,14.16015625,NaN
1587325088415.0625,6.8359375,-120.1171875,-187.01171875,-6.34765625,NaN
1587325088418.9688,5.859375,143.06640625,25.87890625,-3.90625,NaN
1587325088422.875,1.953125,193.84765625,99.12109375,2.9296875,NaN
1587325088426.7812,-2.44140625,139.16015625,75.1953125,0,NaN
1587325088430.6875,2.9296875,66.40625,10.7421875,-1.46484375,NaN
1587325088434.5938,0,129.8828125,55.6640625,-3.41796875,NaN
1587325088438.5,-2.44140625,152.34375,82.51953125,-2.9296875,NaN
1587325088442.4062,-1.46484375,180.6640625,120.1171875,0,NaN
1587325088446.3125,-2.44140625,87.40234375,48.33984375,1.953125,NaN
1587325088450.2188,3.90625,-13.18359375,-62.98828125,2.44140625,NaN
1587325088454.125,1.953125,127.9296875,51.26953125,0,NaN
1587325088458.0312,1.46484375,35.15625,-16.6015625,1.953125,NaN
1587325088461.9375,16.6015625,39.55078125,-28.80859375,14.6484375,NaN
1587325088465.8438,25.390625,29.78515625,-38.57421875,17.08984375,NaN
1587325088469.75,-2.44140625,-187.98828125,-251.953125,-21.484375,NaN
1587325088473.6562,-20.01953125,-20.01953125,-149.90234375,-37.59765625,NaN
1587325088477.5625,-9.27734375,137.20703125,-3.90625,-12.6953125,NaN
1587325088481.4688,-22.94921875,157.71484375,39.55078125,-20.99609375,NaN
1587325088485.375,-34.1796875,85.44921875,-24.90234375,-34.1796875,NaN
1587325088489.2812,-40.0390625,83.984375,-32.71484375,-38.0859375,NaN
1587325088493.1875,-48.828125,158.69140625,52.24609375,-39.55078125,NaN
1587325088497.0938,-46.875,125,30.76171875,-36.62109375,NaN
1587325088501,-46.38671875,117.1875,32.71484375,-41.015625,NaN
1587325088504.9062,-47.36328125,36.62109375,-25.87890625,-41.9921875,NaN
1587325088508.8125,-43.9453125,-46.38671875,-121.09375,-35.64453125,NaN
1587325088512.7188,-36.62109375,37.109375,-61.03515625,-26.3671875,NaN
1587325088516.625,-32.71484375,151.3671875,44.43359375,-21.97265625,NaN
1587325088520.5312,-31.25,198.73046875,105.95703125,-19.04296875,NaN
1587325088524.4375,-25.390625,-95.21484375,-151.3671875,-18.5546875,NaN
1587325088528.3438,-22.4609375,-109.375,-208.984375,-20.5078125,NaN
1587325088532.25,-16.6015625,153.80859375,21.97265625,-13.671875,NaN
1587325088536.1562,-7.32421875,174.8046875,65.4296875,-5.859375,NaN
1587325088540.0625,-3.41796875,122.0703125,43.45703125,-3.90625,NaN
1587325088543.9688,-5.859375,47.8515625,-23.92578125,-4.8828125,NaN
1587325088547.875,-0.48828125,80.078125,-8.7890625,0.9765625,NaN
1587325088551.7812,8.30078125,-27.34375,-105.46875,5.859375,NaN
1587325088555.6875,5.859375,69.3359375,-23.4375,5.37109375,NaN
1587325088559.5938,7.32421875,64.453125,-8.30078125,6.8359375,NaN
1587325088563.5,7.8125,-208.0078125,-270.01953125,-2.9296875,NaN
1587325088567.4062,8.7890625,-13.671875,-142.578125,2.44140625,NaN
1587325088571.3125,15.625,195.3125,64.94140625,21.484375,NaN
1587325088575.2188,17.08984375,185.05859375,90.8203125,24.90234375,NaN
1587325088579.125,13.671875,127.9296875,48.33984375,19.04296875,NaN
1587325088583.0312,18.5546875,102.5390625,16.6015625,17.578125,NaN
1587325088586.9375,22.4609375,171.875,92.28515625,21.97265625,NaN
1587325088590.8438,20.99609375,163.57421875,101.07421875,22.94921875,NaN
1587325088594.75,19.53125,139.6484375,85.9375,19.53125,NaN
1587325088598.6562,16.11328125,0.48828125,-47.36328125,14.6484375,NaN
1587325088602.5625,13.671875,-7.8125,-88.8671875,17.08984375,NaN
1587325088606.4688,13.18359375,154.78515625,63.4765625,24.4140625,NaN
1587325088610.375,9.765625,160.64453125,88.8671875,25.390625,NaN
1587325088614.2812,12.6953125,165.52734375,107.91015625,24.90234375,NaN
1587325088618.1875,16.6015625,-89.84375,-116.2109375,22.4609375,NaN
1587325088622.0938,12.6953125,-142.578125,-217.28515625,16.11328125,NaN
1587325088626,14.16015625,105.95703125,-15.13671875,20.99609375,NaN
1587325088629.9062,17.08984375,181.15234375,79.58984375,29.296875,NaN
1587325088633.8125,19.04296875,110.83984375,39.0625,26.85546875,NaN
1587325088637.7188,13.18359375,38.57421875,-29.78515625,20.01953125,NaN
1587325088641.625,9.765625,119.140625,36.1328125,20.5078125,NaN
1587325088645.5312,5.37109375,0.48828125,-63.96484375,17.08984375,NaN
1587325088649.4375,0,28.3203125,-55.17578125,12.20703125,NaN
1587325088653.3438,-1.46484375,28.3203125,-50.29296875,5.859375,NaN
1587325088657.25,-6.8359375,-71.77734375,-142.08984375,-11.71875,NaN
1587325088661.1562,-3.90625,137.6953125,29.78515625,-9.27734375,NaN
1587325088665.0625,3.90625,176.26953125,82.03125,4.8828125,NaN
1587325088668.9688,14.16015625,146.484375,69.3359375,2.9296875,NaN
1587325088672.875,20.01953125,34.1796875,-33.69140625,1.953125,NaN
1587325088676.7812,17.08984375,8.7890625,-76.171875,8.7890625,NaN
1587325088680.6875,19.04296875,113.28125,15.625,14.16015625,NaN
1587325088684.5938,20.5078125,95.703125,11.23046875,18.06640625,NaN
1587325088688.5,20.01953125,112.79296875,32.71484375,19.04296875,NaN
1587325088692.4062,22.4609375,-127.9296875,-180.6640625,14.16015625,NaN
1587325088696.3125,22.4609375,-193.84765625,-273.92578125,10.25390625,NaN
1587325088700.2188,22.4609375,127.44140625,-4.39453125,15.625,NaN
1587325088704.125,16.6015625,211.9140625,103.515625,13.671875,NaN
1587325088708.0312,11.23046875,104.00390625,21.97265625,15.13671875,NaN
1587325088711.9375,17.08984375,4.8828125,-70.80078125,15.625,NaN
1587325088715.8438,20.99609375,75.68359375,-13.671875,12.6953125,NaN
1587325088719.75,25.390625,118.65234375,22.4609375,16.6015625,NaN
1587325088723.6562,27.83203125,172.8515625,89.84375,22.4609375,NaN
1587325088727.5625,24.90234375,70.3125,22.94921875,27.83203125,NaN
1587325088731.4688,23.4375,-12.6953125,-61.5234375,22.94921875,NaN
1587325088735.375,26.3671875,107.421875,32.71484375,22.4609375,NaN
1587325088739.2812,24.90234375,-4.39453125,-68.359375,19.04296875,NaN
1587325088743.1875,20.99609375,30.2734375,-62.98828125,9.765625,NaN
1587325088747.0938,14.6484375,0,-91.796875,11.71875,NaN
1587325088751,14.6484375,-169.43359375,-263.18359375,9.27734375,NaN
1587325088754.9062,16.6015625,49.31640625,-98.6328125,8.7890625,NaN
1587325088758.8125,10.7421875,199.21875,59.08203125,13.18359375,NaN
1587325088762.7188,9.765625,194.82421875,85.44921875,9.765625,NaN
1587325088766.625,15.13671875,87.40234375,-1.46484375,5.37109375,NaN
1587325088770.5312,12.20703125,92.28515625,4.39453125,5.37109375,NaN
1587325088774.4375,11.23046875,169.921875,89.84375,8.30078125,NaN
1587325088778.3438,13.18359375,141.6015625,77.63671875,7.8125,NaN
1587325088782.25,7.32421875,150.87890625,90.8203125,0.9765625,NaN
1587325088786.1562,7.8125,-5.37109375,-53.7109375,0.48828125,NaN
1587325088790.0625,7.32421875,-52.734375,-110.3515625,0,NaN
1587325088793.9688,10.25390625,79.1015625,-1.46484375,-3.90625,NaN
1587325088797.875,15.625,131.8359375,46.875,-2.44140625,NaN
1587325088801.7812,22.4609375,137.6953125,63.96484375,3.90625,NaN
1587325088805.6875,24.4140625,-131.34765625,-169.921875,3.90625,NaN
1587325088809.5938,17.578125,-129.39453125,-200.68359375,-0.48828125,NaN
1587325088813.5,19.53125,146.484375,34.1796875,8.30078125,NaN
