TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-06-08 14:13:00.960,0.4045722,-0.3103697,-0.36708626,0.16246153,0.865757,0.36878976,0.35387796,0.7860949,0.6985967,0.4077592,0.33243456,0.7357647,-0.019228641,0.048571356,-0.1624678,-0.06407195,-0.5740703,0.0033215163,-0.7960886,-0.47433504,891.685,844.1392,850.989,896.1172,838.9011,0.00347900390625,0.2305908203125,0.9727783203125,-2.743988037109375,4.83001708984375,3.60382080078125,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:00.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-06-08 14:13:00.961,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,888.46155,840.9158,853.8095,894.10254,838.0952,0.00347900390625,0.2305908203125,0.9727783203125,-2.743988037109375,4.83001708984375,3.60382080078125,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:00.963,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,886.4469,838.0952,850.18317,887.25275,825.2015,0.00347900390625,0.2305908203125,0.9727783203125,-2.743988037109375,4.83001708984375,3.60382080078125,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:00.964,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,884.0293,839.304,850.989,886.8498,838.9011,0.00347900390625,0.2305908203125,0.9727783203125,-2.743988037109375,4.83001708984375,3.60382080078125,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:00.965,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,884.83514,844.5421,855.42126,887.25275,861.4652,0.00347900390625,0.2305908203125,0.9727783203125,-2.743988037109375,4.83001708984375,3.60382080078125,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:00.966,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,887.6557,851.39197,855.0183,885.2381,847.76556,0.00347900390625,0.2305908203125,0.9727783203125,-2.743988037109375,4.83001708984375,3.60382080078125,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:00.966,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,884.0293,850.18317,855.0183,882.8205,842.52747,0.00347900390625,0.2305908203125,0.9727783203125,-2.743988037109375,4.83001708984375,3.60382080078125,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:00.967,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,879.19415,848.97437,855.0183,875.56775,813.5165,0.00347900390625,0.2305908203125,0.9727783203125,-2.743988037109375,4.83001708984375,3.60382080078125,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:00.967,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,878.3883,848.5714,854.21246,875.9707,829.6337,0.00347900390625,0.2305908203125,0.9727783203125,-2.743988037109375,4.83001708984375,3.60382080078125,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:00.968,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,875.9707,845.7509,854.21246,877.98535,836.8865,0.00347900390625,0.2305908203125,0.9727783203125,-2.743988037109375,4.83001708984375,3.60382080078125,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:00.969,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,873.95605,846.9597,855.82416,878.7912,832.8571,0.00347900390625,0.2305908203125,0.9727783203125,-2.743988037109375,4.83001708984375,3.60382080078125,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:00.969,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,872.3443,845.34796,856.2271,874.7619,838.9011,0.00347900390625,0.2305908203125,0.9727783203125,-2.743988037109375,4.83001708984375,3.60382080078125,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:01.017,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,867.50916,838.9011,855.0183,872.74725,825.6044,0.02557373046875,0.2493896484375,0.9691162109375,0.49346923828125,4.3365478515625,3.416900634765625,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:01.017,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,860.65936,838.9011,853.00366,869.5238,853.4066,0.02557373046875,0.2493896484375,0.9691162109375,0.49346923828125,4.3365478515625,3.416900634765625,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:01.018,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,859.45056,838.49817,848.1685,862.674,853.8095,0.02557373046875,0.2493896484375,0.9691162109375,0.49346923828125,4.3365478515625,3.416900634765625,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:01.018,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,857.4359,841.7216,848.97437,859.85345,846.55676,0.02557373046875,0.2493896484375,0.9691162109375,0.49346923828125,4.3365478515625,3.416900634765625,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:01.018,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,851.39197,846.9597,848.97437,855.42126,848.5714,0.02557373046875,0.2493896484375,0.9691162109375,0.49346923828125,4.3365478515625,3.416900634765625,1,1.0,1.0,1.0,1.0,79.94
2020-06-08 14:13:01.019,0.4045722,-0.24843344,-0.29389188,0.16246153,0.865757,0.35850853,0.32718486,0.7860949,0.6985967,0.40742102,0.33731732,0.7357647,-0.019228641,0.055310424,-0.18378472,-0.06407195,-0.5740703,0.0153843975,-0.7931674,-0.47433504,851.39197,846.1539,847.76556,854.61536,844.94507,0.02557373046875,0.2493896484375,0.9691162109375,0.49346923828125,4.3365478515625,3.416900634765625,1,1.0,1.0,1.0,1.0,79.94
